Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Atomic structure,Particles in the atom and atomic radius,"Determine the numbers of protons, neutrons and electrons present in both atoms and ions given atomic or proton number, mass or nucleon number and charge",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Particles in the atom and atomic radius,State and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Particles in the atom and atomic radius,State and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Isotopes,Define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Isotopes,Define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Isotopes,Understand the notation ^A_y X for isotopes where x is the mass or nucleon number and y is the atomic or proton number,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Isotopes,Understand the notation ^A_y X for isotopes where x is the mass or nucleon number and y is the atomic or proton number,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Isotopes,State that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Isotopes,State that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Isotopes,State that and explain why isotopes of the same element have different physical properties limited to mass and density,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Isotopes,State that and explain why isotopes of the same element have different physical properties limited to mass and density,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals","Understand the terms: shells, sub-shells and orbitals; principal quantum number (n); ground state limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals","Understand the terms: shells, sub-shells and orbitals; principal quantum number (n); ground state limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals","Describe the number of orbitals making up s, p and d sub-shells and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals","Describe the number of orbitals making up s, p and d sub-shells and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals","Describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals","Describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Determine the electronic configuration of atoms and ions given the atomic or proton number and charge using either convention,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Determine the electronic configuration of atoms and ions given the atomic or proton number and charge using either convention,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Understand and use the electrons in boxes notation,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Understand and use the electrons in boxes notation,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,"Electrons, energy levels and atomic orbitals",Describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Define and use the term first ionisation energy IE,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Define and use the term first ionisation energy IE,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,"Construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,"Construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,"Explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,"Explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Atomic structure,Ionisation energy,Deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Atomic structure,Ionisation energy,Deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Relative masses of atoms and molecules,Define the unified atomic mass unit as one twelfth of the mass of a carbon-12 atom,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Relative masses of atoms and molecules,Define the unified atomic mass unit as one twelfth of the mass of a carbon-12 atom,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Relative masses of atoms and molecules,Define relative atomic mass Ar relative isotopic mass relative molecular mass Mr and relative formula mass in terms of the unified atomic mass unit,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Relative masses of atoms and molecules,Define relative atomic mass Ar relative isotopic mass relative molecular mass Mr and relative formula mass in terms of the unified atomic mass unit,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",The mole and the Avogadro constant,Define and use the term mole in terms of the Avogadro constant,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",The mole and the Avogadro constant,Define and use the term mole in terms of the Avogadro constant,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Formulas,Write formulas of ionic compounds from ionic charges and oxidation numbers including prediction of ionic charge from position in Periodic Table and recall of names and formulas for specified ions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Formulas,Write formulas of ionic compounds from ionic charges and oxidation numbers including prediction of ionic charge from position in Periodic Table and recall of names and formulas for specified ions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Formulas,Write and construct equations including ionic equations and use appropriate state symbols in equations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Formulas,Write and construct equations including ionic equations and use appropriate state symbols in equations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Formulas,Define and use the terms empirical and molecular formula,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Formulas,Define and use the terms empirical and molecular formula,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Formulas,Understand and use the terms anhydrous hydrated and water of crystallisation,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Formulas,Understand and use the terms anhydrous hydrated and water of crystallisation,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Formulas,Calculate empirical and molecular formulas using given data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Formulas,Calculate empirical and molecular formulas using given data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving reacting masses including percentage yield calculations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving reacting masses including percentage yield calculations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving volumes of gases,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving volumes of gases,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving volumes and concentrations of solutions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving volumes and concentrations of solutions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving limiting reagent and excess reagent,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Perform calculations including use of the mole concept involving limiting reagent and excess reagent,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Deduce stoichiometric relationships from calculations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
"Atoms, molecules and stoichiometry",Reacting masses and volumes (of solutions and gases),Deduce stoichiometric relationships from calculations,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Electronegativity and bonding,Define electronegativity as the power of an atom to attract electrons to itself,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Electronegativity and bonding,Define electronegativity as the power of an atom to attract electrons to itself,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Electronegativity and bonding,Explain the factors influencing the electronegativities of the elements in terms of nuclear charge atomic radius and shielding by inner shells and sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Electronegativity and bonding,Explain the factors influencing the electronegativities of the elements in terms of nuclear charge atomic radius and shielding by inner shells and sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Electronegativity and bonding,State and explain the trends in electronegativity across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Electronegativity and bonding,State and explain the trends in electronegativity across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Electronegativity and bonding,Use the differences in Pauling electronegativity values to predict the formation of ionic and covalent bonds,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Electronegativity and bonding,Use the differences in Pauling electronegativity values to predict the formation of ionic and covalent bonds,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Ionic bonding,Define ionic bonding as the electrostatic attraction between oppositely charged ions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Ionic bonding,Define ionic bonding as the electrostatic attraction between oppositely charged ions,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Ionic bonding,Describe ionic bonding including the examples of sodium chloride magnesium oxide and calcium fluoride,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Ionic bonding,Describe ionic bonding including the examples of sodium chloride magnesium oxide and calcium fluoride,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Metallic bonding,Define metallic bonding as the electrostatic attraction between positive metal ions and delocalised electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Metallic bonding,Define metallic bonding as the electrostatic attraction between positive metal ions and delocalised electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Define covalent bonding as electrostatic attraction between the nuclei of two atoms and a shared pair of electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Define covalent bonding as electrostatic attraction between the nuclei of two atoms and a shared pair of electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe covalent bonding in molecules including hydrogen oxygen nitrogen chlorine hydrogen chloride carbon dioxide ammonia methane ethane and ethene,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe covalent bonding in molecules including hydrogen oxygen nitrogen chlorine hydrogen chloride carbon dioxide ammonia methane ethane and ethene,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Understand that elements in period 3 can expand their octet including in the compounds sulfur dioxide phosphorus pentachloride and sulfur hexafluoride,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Understand that elements in period 3 can expand their octet including in the compounds sulfur dioxide phosphorus pentachloride and sulfur hexafluoride,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe coordinate (dative covalent) bonding including in the reaction between ammonia and hydrogen chloride to form the ammonium ion and in the Al2Cl6 molecule,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe coordinate (dative covalent) bonding including in the reaction between ammonia and hydrogen chloride to form the ammonium ion and in the Al2Cl6 molecule,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe covalent bonds in terms of orbital overlap giving sigma and pi bonds,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe covalent bonds in terms of orbital overlap giving sigma and pi bonds,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe how the sigma and pi bonds form in molecules including H2 C2H6 C2H4 HCN and N2,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Describe how the sigma and pi bonds form in molecules including H2 C2H6 C2H4 HCN and N2,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Use the concept of hybridisation to describe sp sp2 and sp3 orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Use the concept of hybridisation to describe sp sp2 and sp3 orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Define the terms bond energy and bond length,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Define the terms bond energy and bond length,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Use bond energy values and the concept of bond length to compare the reactivity of covalent molecules,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Covalent bonding and coordinate (dative covalent) bonding,Use bond energy values and the concept of bond length to compare the reactivity of covalent molecules,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Shapes of molecules,State and explain the shapes of and bond angles in molecules by using VSEPR theory including BF3 CO2 CH4 NH3 H2O SF6 and PF5,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Shapes of molecules,State and explain the shapes of and bond angles in molecules by using VSEPR theory including BF3 CO2 CH4 NH3 H2O SF6 and PF5,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,Shapes of molecules,Predict the shapes of and bond angles in molecules and ions analogous to those specified,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,Shapes of molecules,Predict the shapes of and bond angles in molecules and ions analogous to those specified,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,"Intermolecular forces, electronegativity and bond properties",Describe hydrogen bonding limited to molecules containing N-H and O-H groups including ammonia and water,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,"Intermolecular forces, electronegativity and bond properties",Describe hydrogen bonding limited to molecules containing N-H and O-H groups including ammonia and water,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,"Intermolecular forces, electronegativity and bond properties","Use the concept of hydrogen bonding to explain the anomalous properties of H2O including its relatively high melting and boiling points, high surface tension and density of ice compared with liquid water",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,"Intermolecular forces, electronegativity and bond properties","Use the concept of hydrogen bonding to explain the anomalous properties of H2O including its relatively high melting and boiling points, high surface tension and density of ice compared with liquid water",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
Chemical bonding,"Intermolecular forces, electronegativity and bond properties",Use the concept of electronegativity to explain bond polarity and dipole moments of molecules,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9701/1,75,40,31
Chemical bonding,"Intermolecular forces, electronegativity and bond properties",Use the concept of electronegativity to explain bond polarity and dipole moments of molecules,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9701/2,75,60,46
