Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
1 Information representation,1.2 Multimedia – Graphics,Perform calculations to estimate the file size for a bitmap image,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Graphics,Show understanding of the effects of changing elements of a bitmap image on the image quality and file size,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Graphics,Show understanding of the effects of changing elements of a bitmap image on the image quality and file size,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Graphics,"Use the terms: image resolution, colour depth/bit depth",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Graphics,"Use the terms: image resolution, colour depth/bit depth",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Graphics,Show understanding of how data for a vector graphic are encoded,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Graphics,Show understanding of how data for a vector graphic are encoded,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Graphics,"Use the terms: drawing object, property, drawing list",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Graphics,"Use the terms: drawing object, property, drawing list",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Graphics,Justify the use of a bitmap image or a vector graphic for a given task,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Graphics,Justify the use of a bitmap image or a vector graphic for a given task,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Sound,Show understanding of how sound is represented and encoded,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Sound,Show understanding of how sound is represented and encoded,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Sound,"Use the terms: sampling, sampling rate, sampling resolution, analogue and digital data",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Sound,"Use the terms: sampling, sampling rate, sampling resolution, analogue and digital data",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Sound,Show understanding of the impact of changing the sampling rate and resolution,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Sound,Show understanding of the impact of changing the sampling rate and resolution,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.2 Multimedia – Sound,Show understanding of the impact of changing the sampling rate and resolution — Including the impact on file size and accuracy,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.2 Multimedia – Sound,Show understanding of the impact of changing the sampling rate and resolution — Including the impact on file size and accuracy,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.3 Compression,Show understanding of the need for and examples of the use of compression,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.3 Compression,Show understanding of the need for and examples of the use of compression,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.3 Compression,Show understanding of lossy and lossless compression and justify the use of a method in a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.3 Compression,Show understanding of lossy and lossless compression and justify the use of a method in a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.3 Compression,"Show understanding of how a text file, bitmap image, vector graphic and sound file can be compressed",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.3 Compression,"Show understanding of how a text file, bitmap image, vector graphic and sound file can be compressed",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
1 Information representation,1.3 Compression,"Show understanding of how a text file, bitmap image, vector graphic and sound file can be compressed — Including the use of run-length encoding (RLE)",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
1 Information representation,1.3 Compression,"Show understanding of how a text file, bitmap image, vector graphic and sound file can be compressed — Including the use of run-length encoding (RLE)",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of the purpose and benefits of networking devices,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of the purpose and benefits of networking devices,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of the characteristics of a LAN (local area network) and a WAN (wide area network),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of the characteristics of a LAN (local area network) and a WAN (wide area network),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers — Roles of the different computers within the network and subnetwork models,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers — Roles of the different computers within the network and subnetwork models,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers — Benefits and drawbacks of each model,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain the client-server and peer-to-peer models of networked computers — Benefits and drawbacks of each model,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Justify the use of a model for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Justify the use of a model for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of thin-client and thick-client and the differences between them,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of thin-client and thick-client and the differences between them,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,"Show understanding of the bus, star, mesh and hybrid topologies",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,"Show understanding of the bus, star, mesh and hybrid topologies",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Understand how packets are transmitted between two hosts for a given topology,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Understand how packets are transmitted between two hosts for a given topology,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Justify the use of a topology for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Justify the use of a topology for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing — Including the use of public and private clouds,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing — Including the use of public and private clouds,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing — Benefits and drawbacks of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of cloud computing — Benefits and drawbacks of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of the differences between and implications of the use of wireless and wired networks,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of the differences between and implications of the use of wireless and wired networks,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,"Describe the characteristics of copper cable, fibre-optic cable, radio waves (including WiFi), microwaves, satellites",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,"Describe the characteristics of copper cable, fibre-optic cable, radio waves (including WiFi), microwaves, satellites",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Describe the hardware that is used to support a LAN,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Describe the hardware that is used to support a LAN,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,"Describe the hardware that is used to support a LAN — Including switch, server, Network Interface Card (NIC), Wireless Network Interface Card (WNIC), Wireless Access Points (WAP), cables, bridge, repeater",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,"Describe the hardware that is used to support a LAN — Including switch, server, Network Interface Card (NIC), Wireless Network Interface Card (WNIC), Wireless Access Points (WAP), cables, bridge, repeater",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Describe the role and function of a router in a network,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Describe the role and function of a router in a network,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of Ethernet and how collisions are detected and avoided,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of Ethernet and how collisions are detected and avoided,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of Ethernet and how collisions are detected and avoided — Including Carrier Sense Multiple Access/Collision Detection (CSMA/CD),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of Ethernet and how collisions are detected and avoided — Including Carrier Sense Multiple Access/Collision Detection (CSMA/CD),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,"Show understanding of bit streaming — Methods of bit streaming, i.e. real-time and on-demand",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,"Show understanding of bit streaming — Methods of bit streaming, i.e. real-time and on-demand",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of bit streaming — Importance of bit rates broadband speed on bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of bit streaming — Importance of bit rates broadband speed on bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Show understanding of the differences between the World Wide Web (WWW) and the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Show understanding of the differences between the World Wide Web (WWW) and the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Describe the hardware that is used to support the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Describe the hardware that is used to support the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,"Describe the hardware that is used to support the internet — Including modems, PSTN (Public Switched Telephone Network), dedicated lines, cell phone network",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,"Describe the hardware that is used to support the internet — Including modems, PSTN (Public Switched Telephone Network), dedicated lines, cell phone network",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain the use of IP addresses in the transmission of data over the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain the use of IP addresses in the transmission of data over the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain the use of IP addresses in the transmission of data over the internet — Including: format of an IP address including IPv4 and IPv6; use of subnetting in a network; how an IP address is associated with a device on a network; difference between a public IP address and a private IP address and the implications for security; difference between a static IP address and a dynamic IP address,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain the use of IP addresses in the transmission of data over the internet — Including: format of an IP address including IPv4 and IPv6; use of subnetting in a network; how an IP address is associated with a device on a network; difference between a public IP address and a private IP address and the implications for security; difference between a static IP address and a dynamic IP address,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
2 Communication,2.1 Networks including the internet,Explain how a Uniform Resource Locator (URL) is used to locate a resource on the World Wide Web (WWW) and the role of the Domain Name Service (DNS),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
2 Communication,2.1 Networks including the internet,Explain how a Uniform Resource Locator (URL) is used to locate a resource on the World Wide Web (WWW) and the role of the Domain Name Service (DNS),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,"Show understanding of the need for input, output, primary memory and secondary (including removable) storage",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
3 Hardware,3.1 Computers and their components,"Show understanding of the need for input, output, primary memory and secondary (including removable) storage",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,Show understanding of embedded systems,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
3 Hardware,3.1 Computers and their components,Show understanding of embedded systems,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,Show understanding of embedded systems — Including: benefits and drawbacks of embedded systems,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
3 Hardware,3.1 Computers and their components,Show understanding of embedded systems — Including: benefits and drawbacks of embedded systems,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,Describe the principal operations of hardware devices,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
3 Hardware,3.1 Computers and their components,Describe the principal operations of hardware devices,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,"Describe the principal operations of hardware devices — Including: Laser printer, 3D printer, microphone, speakers, magnetic hard disk, solid state (flash) memory, optical disc reader/writer, touchscreen, virtual reality headset",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
3 Hardware,3.1 Computers and their components,"Describe the principal operations of hardware devices — Including: Laser printer, 3D printer, microphone, speakers, magnetic hard disk, solid state (flash) memory, optical disc reader/writer, touchscreen, virtual reality headset",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - Theory Fundamentals,9618/1,90,75,25
3 Hardware,3.1 Computers and their components,Show understanding of the use of buffers,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
